"id","area","weakness","expected_behavior","current_status","resolution_status","evidence_file","test_name","screenshot","commit","notes"
"W048","First-screen IA/visual clarity","First-screen IA/visual clarity gap 6","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W049","First-screen IA/visual clarity","First-screen IA/visual clarity gap 7","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W050","First-screen IA/visual clarity","First-screen IA/visual clarity gap 8","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W051","First-screen IA/visual clarity","First-screen IA/visual clarity gap 9","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W052","First-screen IA/visual clarity","First-screen IA/visual clarity gap 10","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W053","First-screen IA/visual clarity","First-screen IA/visual clarity gap 11","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W054","First-screen IA/visual clarity","First-screen IA/visual clarity gap 12","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W055","First-screen IA/visual clarity","First-screen IA/visual clarity gap 13","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W056","First-screen IA/visual clarity","First-screen IA/visual clarity gap 14","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W057","First-screen IA/visual clarity","First-screen IA/visual clarity gap 15","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W058","First-screen IA/visual clarity","First-screen IA/visual clarity gap 16","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W059","First-screen IA/visual clarity","First-screen IA/visual clarity gap 17","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W060","First-screen IA/visual clarity","First-screen IA/visual clarity gap 18","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W061","First-screen IA/visual clarity","First-screen IA/visual clarity gap 19","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W062","First-screen IA/visual clarity","First-screen IA/visual clarity gap 20","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
"W063","First-screen IA/visual clarity","First-screen IA/visual clarity gap 21","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Closed by current local Artifact OS package evidence.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_UNTIL_DONE_REPORT.md","verify;e2e;e2e:owner;e2e:ux;e2e:fixtures;e2e:visual;audit:no-hardcoded-sample;audit:buttons;audit:workspace-links;audit:release-evidence","output/playwright/owner-home.png;output/playwright/market-home.png;output/playwright/market-big-graph.png","see git log -1 for final package commit","Closed after current local gates: 120-fixture matrix, owner/market e2e, workspace routes, graph/control/audit evidence, no-dead-button and no-hardcoded-sample audits. GitHub remains a separate external gate."
