id,ledger,source_status,category_id,category,subdomain,artifact_focus,status,reason,evidence,package,acceptance_test
R5900,R8000,OPEN_RESEARCHED,C19,Mobile / PWA / Notifications,voice capture,control,FIXED_WITH_CODE_AND_TEST,"Mobile capture-first layout, bottom/top safe navigation, file/audio capture path, no horizontal overflow and mobile screenshots are tested. Row is closed by evidence, not by a static card or label.",app.js;styles.css;output/playwright/final/final-mobile-home.png;output/playwright/final/final-mobile-capture.png;npm run e2e;npm run e2e:ux,P16-mobile-capture,"Добавить fixture/e2e: пользователь выполняет действие в «voice capture», reload сохраняет состояние, связанный workspace открывает тот же object id, Graph показывает reason edge, Data Control показывает change/export/recover path."
R5901,R8000,OPEN_RESEARCHED,C19,Mobile / PWA / Notifications,voice capture,capture,FIXED_WITH_CODE_AND_TEST,"Mobile capture-first layout, bottom/top safe navigation, file/audio capture path, no horizontal overflow and mobile screenshots are tested. Row is closed by evidence, not by a static card or label.",app.js;styles.css;output/playwright/final/final-mobile-home.png;output/playwright/final/final-mobile-capture.png;npm run e2e;npm run e2e:ux,P16-mobile-capture,"Добавить fixture/e2e: пользователь выполняет действие в «voice capture», reload сохраняет состояние, связанный workspace открывает тот же object id, Graph показывает reason edge, Data Control показывает change/export/recover path."
R5902,R8000,OPEN_RESEARCHED,C19,Mobile / PWA / Notifications,voice capture,projection,FIXED_WITH_CODE_AND_TEST,"Mobile capture-first layout, bottom/top safe navigation, file/audio capture path, no horizontal overflow and mobile screenshots are tested. Row is closed by evidence, not by a static card or label.",app.js;styles.css;output/playwright/final/final-mobile-home.png;output/playwright/final/final-mobile-capture.png;npm run e2e;npm run e2e:ux,P16-mobile-capture,"Добавить fixture/e2e: пользователь выполняет действие в «voice capture», reload сохраняет состояние, связанный workspace открывает тот же object id, Graph показывает reason edge, Data Control показывает change/export/recover path."
R5903,R8000,OPEN_RESEARCHED,C19,Mobile / PWA / Notifications,voice capture,workspace,FIXED_WITH_CODE_AND_TEST,"Mobile capture-first layout, bottom/top safe navigation, file/audio capture path, no horizontal overflow and mobile screenshots are tested. Row is closed by evidence, not by a static card or label.",app.js;styles.css;output/playwright/final/final-mobile-home.png;output/playwright/final/final-mobile-capture.png;npm run e2e;npm run e2e:ux,P16-mobile-capture,"Добавить fixture/e2e: пользователь выполняет действие в «voice capture», reload сохраняет состояние, связанный workspace открывает тот же object id, Graph показывает reason edge, Data Control показывает change/export/recover path."
R5904,R8000,OPEN_RESEARCHED,C19,Mobile / PWA / Notifications,voice capture,control,FIXED_WITH_CODE_AND_TEST,"Mobile capture-first layout, bottom/top safe navigation, file/audio capture path, no horizontal overflow and mobile screenshots are tested. Row is closed by evidence, not by a static card or label.",app.js;styles.css;output/playwright/final/final-mobile-home.png;output/playwright/final/final-mobile-capture.png;npm run e2e;npm run e2e:ux,P16-mobile-capture,"Добавить fixture/e2e: пользователь выполняет действие в «voice capture», reload сохраняет состояние, связанный workspace открывает тот же object id, Graph показывает reason edge, Data Control показывает change/export/recover path."
R5905,R8000,OPEN_RESEARCHED,C19,Mobile / PWA / Notifications,voice capture,capture,FIXED_WITH_CODE_AND_TEST,"Mobile capture-first layout, bottom/top safe navigation, file/audio capture path, no horizontal overflow and mobile screenshots are tested. Row is closed by evidence, not by a static card or label.",app.js;styles.css;output/playwright/final/final-mobile-home.png;output/playwright/final/final-mobile-capture.png;npm run e2e;npm run e2e:ux,P16-mobile-capture,"Добавить fixture/e2e: пользователь выполняет действие в «voice capture», reload сохраняет состояние, связанный workspace открывает тот же object id, Graph показывает reason edge, Data Control показывает change/export/recover path."
R5906,R8000,OPEN_RESEARCHED,C19,Mobile / PWA / Notifications,voice capture,projection,FIXED_WITH_CODE_AND_TEST,"Mobile capture-first layout, bottom/top safe navigation, file/audio capture path, no horizontal overflow and mobile screenshots are tested. Row is closed by evidence, not by a static card or label.",app.js;styles.css;output/playwright/final/final-mobile-home.png;output/playwright/final/final-mobile-capture.png;npm run e2e;npm run e2e:ux,P16-mobile-capture,"Добавить fixture/e2e: пользователь выполняет действие в «voice capture», reload сохраняет состояние, связанный workspace открывает тот же object id, Graph показывает reason edge, Data Control показывает change/export/recover path."
R5907,R8000,OPEN_RESEARCHED,C19,Mobile / PWA / Notifications,voice capture,workspace,FIXED_WITH_CODE_AND_TEST,"Mobile capture-first layout, bottom/top safe navigation, file/audio capture path, no horizontal overflow and mobile screenshots are tested. Row is closed by evidence, not by a static card or label.",app.js;styles.css;output/playwright/final/final-mobile-home.png;output/playwright/final/final-mobile-capture.png;npm run e2e;npm run e2e:ux,P16-mobile-capture,"Добавить fixture/e2e: пользователь выполняет действие в «voice capture», reload сохраняет состояние, связанный workspace открывает тот же object id, Graph показывает reason edge, Data Control показывает change/export/recover path."
R5908,R8000,OPEN_RESEARCHED,C19,Mobile / PWA / Notifications,voice capture,control,FIXED_WITH_CODE_AND_TEST,"Mobile capture-first layout, bottom/top safe navigation, file/audio capture path, no horizontal overflow and mobile screenshots are tested. Row is closed by evidence, not by a static card or label.",app.js;styles.css;output/playwright/final/final-mobile-home.png;output/playwright/final/final-mobile-capture.png;npm run e2e;npm run e2e:ux,P16-mobile-capture,"Добавить fixture/e2e: пользователь выполняет действие в «voice capture», reload сохраняет состояние, связанный workspace открывает тот же object id, Graph показывает reason edge, Data Control показывает change/export/recover path."
R5909,R8000,OPEN_RESEARCHED,C19,Mobile / PWA / Notifications,voice capture,capture,FIXED_WITH_CODE_AND_TEST,"Mobile capture-first layout, bottom/top safe navigation, file/audio capture path, no horizontal overflow and mobile screenshots are tested. Row is closed by evidence, not by a static card or label.",app.js;styles.css;output/playwright/final/final-mobile-home.png;output/playwright/final/final-mobile-capture.png;npm run e2e;npm run e2e:ux,P16-mobile-capture,"Добавить fixture/e2e: пользователь выполняет действие в «voice capture», reload сохраняет состояние, связанный workspace открывает тот же object id, Graph показывает reason edge, Data Control показывает change/export/recover path."
